ts,x,y,longitude,latitude,motion_score
2022-04-02 17:15:42+02:00,1924097.870475356,5099240.632566089,13.5810955166667,54.4343607666667,6.021897564136619
2022-04-02 17:15:52+02:00,1924106.219084545,5099221.744362318,13.5811792333333,54.4342377166667,6.0368652811799155
2022-04-02 17:16:02+02:00,1924109.3277646182,5099208.660252605,13.5812185833333,54.4341487833333,5.960392644570673
2022-04-02 17:16:12+02:00,1924123.9224430227,5099188.023091547,13.5813482,54.4340219,6.086678705190729
2022-04-02 17:16:22+02:00,1924132.3190750985,5099169.789968061,13.5814313666667,54.4339035833333,5.8768339173022
2022-04-02 17:16:32+02:00,1924142.992265515,5099151.730655659,13.5815301666667,54.43378965,5.898559938791037
2022-04-02 17:16:42+02:00,1924146.853643564,5099134.870466882,13.5815798666667,54.43367485,5.947233994481964
2022-04-02 17:16:52+02:00,1924151.7602426908,5099115.644019833,13.58164005,54.4335446333333,5.902925125756093
2022-04-02 17:17:02+02:00,1924154.9683599467,5099098.201820696,13.5816859833333,54.4334247833333,5.960125602171926
2022-04-02 17:17:12+02:00,1924163.8846190802,5099084.005897177,13.5817673166667,54.43333595,5.877058910508248
2022-04-02 17:17:22+02:00,1924176.211788833,5099066.856383504,13.5818764166667,54.4332307833333,5.900741937092959
2022-04-02 17:17:32+02:00,1924181.398781516,5099048.459865694,13.5819374333333,54.4331068666667,6.03493792971191
2022-04-02 17:17:42+02:00,1924191.5604931135,5099029.070772329,13.5820344666667,54.43298275,6.0539169509731146
2022-04-02 17:17:52+02:00,1924199.6269160984,5099008.371115456,13.5821186666667,54.4328464,6.006215889254032
2022-04-02 17:18:02+02:00,1924207.0548552666,5098990.433721965,13.5821946833333,54.43272885,6.070271403828646
2022-04-02 17:18:12+02:00,1924216.6509576845,5098971.926277302,13.5822865833333,54.4326102333333,5.931794527069304
2022-04-02 17:18:22+02:00,1924223.5977457417,5098954.122000624,13.5823590666667,54.4324929666667,5.937412116491166
2022-04-02 17:18:32+02:00,1924231.4393444138,5098934.71746094,13.58243995,54.4323655333333,6.023927317254696
2022-04-02 17:18:42+02:00,1924238.040192638,5098916.732389625,13.5825102666667,54.4322465,5.946207755750649
2022-04-02 17:18:52+02:00,1924249.702349305,5098895.155678862,13.5826207166667,54.4321088666667,6.180955078464624
2022-04-02 17:19:02+02:00,1924262.3750170893,5098874.080100481,13.5827375333333,54.4319762,6.149724358412479
2022-04-02 17:19:12+02:00,1924268.461743548,5098858.068353565,13.5828016,54.4318705166667,6.162875844775166
2022-04-02 17:19:22+02:00,1924275.173442385,5098839.533312142,13.5828734333333,54.4317477166667,6.058378477743187
2022-04-02 17:19:32+02:00,1924284.1342235361,5098824.32331359,13.58295645,54.4316517166667,6.189026936580614
2022-04-02 17:19:42+02:00,1924290.5527318416,5098807.162027682,13.5830243833333,54.4315383,6.214959245513329
